id,coodx,coody,z1,z2,z3,target,trend
55,55,0,-1.751413324645639,-2.1535443437425665,-2.78277060365706,4.797828861610402,7.085036847191188
56,56,0,-1.6362226631230343,-2.205700205006752,-2.716901038124312,4.223003091585307,6.557127734453895
57,57,0,-1.5165203397447884,-2.2446492571402894,-2.642791415074526,3.612707334193898,5.980934545136503
58,58,0,-1.3934736854024257,-2.342296497615269,-2.561489314768864,2.926580634507656,5.382093278214839
59,59,0,-1.2681723383776011,-2.215306993967723,-2.474093648971513,2.4524046111736357,4.7871428400486815
60,60,0,-1.1416143783233206,-2.3746400630107938,-2.381745662112183,1.7474872676809632,4.2224670219335385
61,61,0,-1.0146963412432366,-2.474383589242369,-2.2856196300161478,1.149969130117841,3.7132426616005767
62,62,0,-0.8882074206379834,-2.585388236798497,-2.1869133308459165,0.6176860190243527,3.2824359221463784
63,63,0,-0.7628280173232105,-2.845461105167788,-2.086838364316261,0.016027834235456,2.9498867035842027
64,64,0,-0.6391326457678109,-2.819945340611393,-1.986610396043916,-0.1561272804599287,2.7315176886388843
65,65,0,-0.5175970436812551,-2.8840994729335185,-1.887439404072808,-0.3010964247141285,2.638699555633517
66,66,0,-0.3986091700758168,-2.779585272689314,-1.7905200041769769,-0.1177298584314359,2.677797665426972
67,67,0,-0.2824836215306094,-2.455692774698301,-1.6970219294948778,0.4249833642741079,2.8499182945635075
68,68,0,-0.169478853329604,-2.209806218086173,-1.608080738402183,0.9919981035245602,3.150864531518006
69,69,0,-0.0598164677507583,-1.7027089148656642,-1.5247888223036086,1.8526074825631225,3.571303594314361
70,70,0,0.0462982682338724,-1.3328409000452712,-1.44818678223924,2.651253163501816,4.097138899091573
71,71,0,0.1486555842688909,-1.0680863986136355,-1.379255239884018,3.4428296972895103,4.710072046417934
72,72,0,0.2470209927489061,-0.765225984871286,-1.3189071447007823,4.288636708219853,5.388332320732442
73,73,0,0.3411166469327649,-0.7303071102660167,-1.267980634722483,5.06611817502696,6.107544620072743
74,74,0,0.4306051821154077,-0.576539158606559,-1.2272325037253156,5.891233306644059,6.841701214470305
75,75,0,0.5150768775130964,-0.505336496609914,-1.1973323224536,6.671775985974346,7.564198592072096
76,76,0,0.5940408673673596,-0.5852376860571716,-1.178857256112679,7.365738537525312,8.248898057205958
77,77,0,0.6669209880101199,-0.5827125397769308,-1.1722876146051515,8.012581481633152,8.871167797691612
78,78,0,0.733056677800114,-0.7980619543170395,-1.1780031659965888,8.496000075014779,9.408864877462118
79,79,0,0.7917091547685705,-0.862866176818911,-1.1962802375103012,8.912146603545214,9.843218005548785
80,80,0,0.842072889412863,-0.7567002844322246,-1.227289622017835,9.26214498041683,10.159575888215857
81,81,0,0.8832921750974966,-0.6200000684768114,-1.271095301565363,9.479611765777978,10.34799132980693
82,82,0,0.9144823842503538,-0.227224465311709,-1.3276539930083604,9.609266750130152,10.40361779604558
83,83,0,0.93475529347986,0.0052529065433458,-1.396815514370758,9.542461492669917,10.326902630062834
84,84,0,0.943247673267936,0.1781216957969568,-1.4783239641517791,9.258179121262982,10.123569218238224
85,85,0,0.9391521759203588,0.3855128130296067,-1.5718196995254146,8.836899761323187,9.804388816846014
86,86,0,0.921749426091526,0.4708106170992998,-1.676842093262913,8.330791129702572,9.384751136058211
87,87,0,0.8904401274379926,0.7994192229958891,-1.7928330433065005,7.6556462192228,8.884050800765051
88,88,0,0.8447759514124551,1.1077850397280409,-1.9191412032775108,6.888641564591719,8.324914148083897
89,89,0,0.784487972902215,1.322538752293351,-2.0550268968581804,6.09898590645852,7.732297186699902
90,90,0,0.7095114636025281,1.5254883908471533,-2.1996676739832166,5.286034308447201,7.132490679552989
91,91,0,0.6200059471064908,1.409452783626317,-2.3521644621522926,4.675179866758152,6.552072014084723
92,92,0,0.5163695572382151,1.3190438977645118,-2.511548261961379,4.08809338420553,6.0168456456708
93,93,0,0.3992469188980793,1.2227707962265697,-2.676787332179185,3.5703617207907574,5.550814355415923
94,94,0,0.2695299827049381,1.0578544625892865,-2.8467948063909945,3.175064467944964,5.175222335016265
95,95,0,0.1283514836191946,1.0555963520685747,-3.020436680417907,2.8192095831322463,4.907708247876512
96,96,0,-0.0229290490738699,0.8633484089620777,-3.1965401074119955,2.6760673241718123,4.761602031261905
97,97,0,-0.182746537013716,0.6737158792704803,-3.373901935741477,2.6666037559366527,4.745393473764542
98,98,0,-0.3493583949621234,0.5529070467129664,-3.551297423522492,2.778780779248052,4.862393754223286
99,99,0,-0.5208786580446916,0.3676100286944053,-3.72748906293084,3.0501770526881646,5.110603435472484
100,0,1,1.4376210116983996,0.611354070003276,2.583663822123128,1.7733851356720576,-1.0957800008921714
101,1,1,1.5231539600108672,0.5888906063695308,2.67251504766623,1.682064748366462,-1.334273945443038
102,2,1,1.602949231102148,0.7340036853933914,2.749753730937522,1.646869446789314,-1.4487888311234132
103,3,1,1.6762910956748538,0.6886024839107242,2.814489043572252,1.785443677360216,-1.4320943160133324
104,4,1,1.7423906261758155,0.5096483817461248,2.865924480518954,2.0756326205025344,-1.282190962947145
105,5,1,1.8004023364224475,0.2379150419213233,2.903364184618146,2.4873233676447306,-1.002389950763714
106,6,1,1.8494439971093064,-0.2960606842386584,2.926218448776615,2.91969458283415,-0.601181068055137
107,7,1,1.8886188698704247,-0.6533662978258703,2.9340083536107087,3.3552202409079963,-0.0918942520866551
108,8,1,1.9170395625183767,-0.9623822880089552,2.926369505514785,3.840336776852981,0.5078318337370472
109,9,1,1.9338526977388868,-1.206366132856331,2.9030548474594986,4.370214672378504,1.176752997719794
110,10,1,1.9382636048222237,-1.2850081140608087,2.8639365223783204,4.991208704458365,1.890866458756885
111,11,1,1.929560285973894,-1.5928909197110412,2.809006776696559,5.46696485224531,2.6243677614726217
112,12,1,1.907135971661614,-1.856941505665263,2.738377899333737,5.908398623016474,3.350679518425439
113,13,1,1.8705096591178505,-2.1303286453384787,2.6522811993023074,6.258252191729434,4.043510966675418
114,14,1,1.819344120045727,-2.4348873691952857,2.551065032771035,6.4682695197089,4.677906097537404
115,15,1,1.7534609632381333,-2.44614809487776,2.4351918980961558,6.8451251668991935,5.23123857389403
116,16,1,1.6728524408400771,-2.5230171752331403,2.305234624786228,7.0373235586812095,5.684113770855063
117,17,1,1.577689789333312,-2.502901901381116,2.16187168959699,7.193717862563357,6.021141978248497
118,18,1,1.4683279944716998,-2.412577248730195,2.0058816998919595,7.277342810823617,6.231551939800067
119,19,1,1.345306960440798,-2.476211062352531,1.838137090997947,7.0642572738104095,6.309620269130243
120,20,1,1.2093491452518754,-2.318489328246242,1.6595970904787054,6.92179744998566,6.2548996231079945
121,21,1,1.0613537953456764,-2.2456616227731,1.471300007995863,6.558102197379091,6.072236536009747
122,22,1,0.902387971845048,-2.171341843088434,1.2743549146786046,6.070192508654118,5.771578203491903
123,23,1,0.7336746088201275,-1.9894153590578805,1.0699327806407453,5.563451793270801,5.367575919290222
124,24,1,0.5565778808872255,-2.0501011659884294,0.859257143429771,4.773789937325995,4.879000974373391
125,25,1,0.3725861845275999,-1.964796735369081,0.6435943837346455,4.049763529867885,4.327996304808354
126,26,1,0.183293056132099,-1.9560181165651556,0.4242436875914139,3.243807433069109,3.739193722775386
127,27,1,-0.0096236383737011,-2.0319197534591136,0.2025267765859091,2.383773308192516,3.1387319239466502
128,28,1,-0.2044239006377737,-1.920206148774672,-0.0202225108544731,1.717904655649471,2.5532144201751725
129,29,1,-0.3993288385348031,-2.0173682917243085,-0.2426687030739997,0.9550877864697644,2.008648941429488
130,30,1,-0.592544599511891,-1.9401780537629223,-0.4634851594699727,0.4187182601765473,1.5294105896719512
131,31,1,-0.7822866507695425,-1.80158026312369,-0.6813644316574134,0.0288856787017188,1.137270080463564
132,32,1,-0.9668040572909276,-1.774086539940927,-0.8950284388604263,-0.3287977526465653,0.8505258132360329
133,33,1,-1.1444034071473788,-1.529091188617379,-1.1032383766664131,-0.4147404087934788,0.6832743718503592
134,34,1,-1.3134720316100674,-1.5634270795601226,-1.3048042807195233,-0.5508495996876547,0.6448485382826478
135,35,1,-1.4725001659914865,-1.599489555596466,-1.4985941699945795,-0.5500706700014832,0.7394452240580167
136,36,1,-1.6201016968432893,-1.5839916520045818,-1.6835426979549897,-0.379295512324182,0.965958152632208
137,37,1,-1.7550331435047548,-1.7369576823868382,-1.8586592441254488,-0.1911204646006781,1.318021963146351
138,38,1,-1.876210528615076,-1.5593790538307797,-2.023035383365453,0.3370802771956185,1.784265977277351
139,39,1,-1.9827238047679157,-1.5162370529657383,-2.175851675372348,0.8763442121424776,2.348767512300373
140,40,1,-2.073848524663582,-1.5138508785493052,-2.3163837226272643,1.4727802868895097,2.99168666820216
141,41,1,-2.149054471395749,-1.4569723781275048,-2.4440074510762497,2.1616737377323147,3.6900572818861264
142,42,1,-2.2080110050775543,-1.7351853780364113,-2.558203574260609,2.6702990187116105,4.418702515621108
143,43,1,-2.250588932610596,-1.749072427752164,-2.658561208320841,3.356879637517343,5.151238578111594
144,44,1,-2.276858769227455,-1.7764250049151131,-2.744780612242154,4.014696277050563,5.861126562997811
145,45,1,-2.2870853330680045,-1.779644352845149,-2.8166750348281853,4.644802121594294,6.5227304713039285
146,46,1,-2.281718696379484,-1.5454052165497385,-2.8741716571250246,5.366111993233675,7.112339237818148
147,47,1,-2.261381607177068,-1.6822885664255465,-2.917311626309616,5.75049615830752,7.609112016438103
148,48,1,-2.2268535909210176,-1.71714581957297,-2.9462491843466907,6.0934247318436245,7.995909038937876
149,49,1,-2.1790520399279174,-1.8344675280598903,-2.9612499019460774,6.256273269719943,8.259974923439495
150,50,1,-2.119010695317548,-2.0521906432400407,-2.9626880354597875,6.204946576496736,8.393447191236461
151,51,1,-2.0478560184376,-1.8896386925398856,-2.951043031288285,6.322389832763032,8.393669719008317
152,52,1,-1.966782031856162,-1.953433605139948,-2.9268952090623093,6.133384041166653,8.263298630075525
153,53,1,-1.8770242801201449,-1.889608969711884,-2.8909206612775917,5.922895737075917,8.010196403144574
154,54,1,-1.7798336137016535,-1.8623088945925652,-2.8438854131338585,5.576061518752176,7.6471184200934434
155,55,1,-1.676450532449964,-2.1274549474699302,-2.7866388920194045,4.905175248035487,7.191204449148049
156,56,1,-1.5680808345853687,-2.0733049960027787,-2.720106761344267,4.423241685871006,6.663295336410757
157,57,1,-1.4558733017331864,-2.2184996517561064,-2.645283178217862,3.724335597008891,6.087102147093364
158,58,1,-1.34090010854341,-2.236323303860998,-2.5632225387552543,3.114332261130246,5.488260880171702
159,59,1,-1.2241405769451912,-2.1341404363401515,-2.4750307785476093,2.616167236008275,4.893310442005544
160,60,1,-1.1064688010249568,-2.393446162441545,-2.38185629902001,1.8251373592667668,4.328634623890402
161,61,1,-0.9886455509975636,-2.4108818083592247,-2.2848805930009948,1.310915632264306,3.819410263557439
162,62,1,-0.8713147269702545,-2.6689916848093613,-2.185308644825408,0.6315752676490214,3.3886035241032406
163,63,1,-0.7550044794110218,-2.91247719297803,-2.084359181673253,0.0439090218164506,3.056054305541065
164,64,1,-0.6401329485545417,-2.8767141567576853,-1.983254853604638,-0.1127108148332931,2.837685290595746
165,65,1,-0.5270184052594352,-3.090061726360463,-1.883212419882709,-0.4367748603185246,2.744867157590379
166,66,1,-0.4158934074264013,-2.907888834829751,-1.7854330186855334,-0.1513379528637353,2.783965267383834
167,67,1,-0.30692242561569,-2.748241077881721,-1.6910925962026664,0.2332456375746696,2.95608589652037
168,68,1,-0.2002222455734156,-2.579893346801605,-1.6013325694053515,0.7496449660701434,3.257032133474868
169,69,1,-0.0958843303128879,-2.048820827644749,-1.517250794489265,1.7030931242807918,3.677471196271224
170,70,1,0.0060017740428983,-1.8467536982552253,-1.4398929101379048,2.4301976682766044,4.203306501048434
171,71,1,0.105324971339694,-1.4275304431893148,-1.3702441213703327,3.3661027479701247,4.816239648374796
172,72,1,0.2019301015497537,-1.1095325647924454,-1.3092214858501,4.2561843889624855,5.494499922689303
173,73,1,0.2955973876433567,-1.0280731738263404,-1.2576667601782805,5.056720967106266,6.213712222029606
174,74,1,0.3860248051209015,-0.6480322080728221,-1.2163398589110088,5.973471118812843,6.947868816427167
175,75,1,0.4728142516660603,-0.6598494576879352,-1.185912973873042,6.730148602884666,7.670366194028958
176,76,1,0.5554622730248436,-0.5808725577160007,-1.1669653958282715,7.470642873560049,8.35506565916282
177,77,1,0.6333559464620001,-0.5546285162342911,-1.159979074763054,8.125328836868524,8.977335399648473
178,78,1,0.7057743399157824,-0.8457607357626259,-1.165334948988296,8.585038126910638,9.51503247941898
179,79,1,0.7718957594826446,-0.7196312727534928,-1.1833100670218497,9.071278748226549,9.949385607505649
180,80,1,0.8308107774156943,-0.7426181314594232,-1.214075519826666,9.377987971939357,10.26574349017272
181,81,1,0.8815408055371208,-0.5082406772540857,-1.2576951945046,9.625386359659553,10.454158931763793
182,82,1,0.9230617534817268,-0.0500691959478707,-1.314125354034287,9.762806896025976,10.50978539800244
183,83,1,0.9543320963244236,0.0473849425036922,-1.3832150411468096,9.654207729851072,10.433070232019697
184,84,1,0.97432448054842,0.4134246799118096,-1.4647072980075608,9.328392661910806,10.229736820195086
185,85,1,0.9820598291078078,0.4888732286855103,-1.5582411870679198,8.937563963323518,9.910556418802877
186,86,1,0.976642772795382,0.5966970168459281,-1.6633545923160078,8.426113754061658,9.490918738015072
187,87,1,0.9572971423319452,1.016626581117062,-1.7794877742400907,7.70388591772114,8.990218402721913
188,88,1,0.923400208193116,1.1195139906257974,-1.905987646166721,7.01978417164605,8.431081750040759
189,89,1,0.8745143561616909,1.5014357065483792,-2.0421127342917536,6.135231255686332,7.838464788656763
190,90,1,0.8104149370960783,1.6000305239114223,-2.187038778726116,5.380392228053399,7.238658281509852
191,91,1,0.7311131286888531,1.475685815949975,-2.33986492826697,4.77923200423322,6.658239616041586
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,4.067248973714751,6.123013247627664
193,93,1,0.5282204956564208,1.3599967036479097,-2.6652720903856078,3.6383009798767496,5.656981957372784
194,94,1,0.4059480921081096,1.4272218928929945,-2.835731453687928,3.1212682661819837,5.281389936973127
195,95,1,0.2711075021296526,1.4045609939709076,-3.009863295873816,2.7687594683077688,5.013875849833374
196,96,1,0.1249976053373188,1.1070758384585502,-3.1864937110396703,2.688505153984366,4.867769633218767
197,97,1,-0.0308565660481665,1.0693318005435644,-3.364418720730008,2.6161501206562057,4.8515610757214045
198,98,1,-0.1947318675355322,0.6743778894688374,-3.5424130077848908,2.828462716120017,4.968561356180147
199,99,1,-0.3647415865537997,0.5804901859732308,-3.719238754978708,3.0687457137117264,5.216771037429346
200,0,2,1.3826121234146052,0.6017449217615713,2.5398507756879902,1.7935413143145045,-1.0060173214785333
201,1,2,1.461909508923288,0.7084722626417335,2.633256953276297,1.666056097442384,-1.2445112660294
202,2,2,1.536221111613942,0.8582404635203024,2.714849867068837,1.6276708955372012,-1.3590261517097748
203,3,2,1.604854844530803,0.6560905309668056,2.78372737265387,1.8247610153577871,-1.342331636599694
204,4,2,1.6670365394479336,0.6662394135473396,2.8390833221875877,2.0632468039392755,-1.1924282835335067
205,5,2,1.7219266309947006,0.2017246210305602,2.880213906331399,2.532740048188608,-0.9126272713500756
206,6,2,1.7686401951823776,-0.255288833710473,2.906523162073264,2.9707443228297565,-0.5114183886414987
207,7,2,1.8062695819358876,-0.5320503146439022,2.9175276044274088,3.437022388689654,-0.0021315726730168
208,8,2,1.8339088357139897,-1.027879343221225,2.9128599471747947,3.863017406879484,0.5975945131506855
209,9,2,1.8506790825838677,-1.0736281020819336,2.892271885237865,4.487512626946548,1.2665156771334325
210,10,2,1.855754074319064,-1.3564757458953012,2.855635918916748,5.010452383077354,1.9806291381705237
211,11,2,1.8483851174093424,-1.7132018769017558,2.80294620798724,5.4478448907319645,2.71413044088626
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,5.935983843989478,3.4404421978390776
213,13,2,1.7938479964228946,-2.4339095519260003,2.6499887970588807,6.047447561306864,4.133273646089056
214,14,2,1.7457722529012512,-2.5165905020085644,2.550311790893464,6.457078595034082,4.767668776951041
215,15,2,1.6834726878379216,-2.5978225559107355,2.4357573882754084,6.763933891393725,5.321001253307668
216,16,2,1.6068954786874845,-2.665240341528144,2.3069070506654925,6.963636113931344,5.773876450268702
217,17,2,1.5161670421969986,-2.4073755450817664,2.1644489637952717,7.363853394212454,6.110904657662136
218,18,2,1.4115996494079373,-2.5230239038220974,2.0091724175947685,7.245683532639884,6.321314619213704
219,19,2,1.2936933013586216,-2.3783775519938994,1.8419613955794367,7.238747698314365,6.399382948543883
220,20,2,1.1631339037393045,-2.269624280149986,1.663787427518321,7.047521464989254,6.344662302521633
221,21,2,1.020787855008844,-2.310807116242091,1.475701764967904,6.5807901328414085,6.161999215423386
222,22,2,0.8676932280295199,-2.01431202196283,1.2788269445174796,6.286359737142561,5.861340882905542
223,23,2,0.7050477798963116,-2.0809865733057062,1.0743478083106297,5.574443155563806,5.457338598703861
224,24,2,0.5341940686927243,-1.9963123792559527,0.8635020555472012,4.905718384451502,4.96876365378703
225,25,2,0.3566019902445618,-1.8950682935865637,0.6475704021988387,4.194261615211729,4.417758984221993
226,26,2,0.1738490737693253,-2.0385095402939286,0.4278664290625001,3.2694269990659333,3.828956402189024
227,27,2,-0.0124011059399599,-1.822532650786101,0.2057262005086198,2.638787529725927,3.2284946033602884
228,28,2,-0.2004220289944962,-1.88053145841918,-0.0175022621616091,1.8397526022405664,2.642977099588811
229,29,2,-0.3884484637107498,-1.8250082799710257,-0.2404695679626695,1.193191370913911,2.0984116208431267
230,30,2,-0.5747014466989919,-1.619455756383393,-0.4618355191043794,0.7355280693034234,1.6191732690855891
231,31,2,-0.7574136193694823,-1.67427538459199,-0.6802795650392192,0.2015971630424933,1.2270327598772024
232,32,2,-0.9348545273764892,-1.3807981549934982,-0.894511064398475,0.0035091534366815,0.9402884926496712
233,33,2,-1.1053554874170737,-1.3302169293368369,-1.1032792733939776,-0.2206337795719437,0.7730370512639975
234,34,2,-1.267333624914818,-1.339539703019832,-1.3053829817694174,-0.3423800663328866,0.734611217696286
235,35,2,-1.4193146870689433,-1.2204248589699682,-1.499679720520614,-0.2575446049121562,0.829207903471655
236,36,2,-1.5599542395201165,-1.4349468193664174,-1.6850944693396532,-0.2151795523865594,1.0557208320458462
237,37,2,-1.6880568627439685,-1.3122416442734612,-1.8606277960405004,0.1433856715017933,1.4077846425599891
238,38,2,-1.8025929776818248,-1.25637771443642,-2.025363365055987,0.5813466739891402,1.874028656690989
239,39,2,-1.9027129505658795,-1.2620120961703112,-2.1784747574163785,1.0896288845751887,2.438530191714012
240,40,2,-1.987758155832044,-1.0873370385162786,-2.319231550382339,1.7687474333955828,3.0814493476157985
241,41,2,-2.057268714668537,-1.3391098781151167,-2.4470046110614163,2.29598546384101,3.779819961299765
242,42,2,-2.110987676013651,-1.4400181474582088,-2.561270564834594,2.926543456627424,4.508465195034747
243,43,2,-2.1488614671270554,-1.5671924319163542,-2.661615406204434,3.5443636278209203,5.241001257525233
244,44,2,-2.171036512095589,-1.7466755133893277,-2.74773722669104,4.10057266928343,5.95088924241145
245,45,2,-2.1778519980532485,-1.5556440995374377,-2.8194480415892937,4.860106984583442,6.612493150717567
246,46,2,-2.169828859090306,-1.6343383411486383,-2.876674704700719,5.372361818877534,7.202101917231786
247,47,2,-2.147655144731279,-1.6370965298251032,-2.919458907505658,5.84404062682046,7.6988746958517424
248,48,2,-2.1121680407827945,-1.6918986889545595,-2.9479562665866705,6.173711322768015,8.085671718351515
249,49,2,-2.0643329120502223,-1.9709009627011016,-2.962434510392046,6.214383120264681,8.349737602853132
250,50,2,-2.005219835217927,-1.89716470852208,-2.963270783579875,6.39090957050654,8.4832098706501
251,51,2,-1.9359781821112796,-1.946822030306354,-2.950948094151556,6.341081617670813,8.483432398421956
252,52,2,-1.8578098945159336,-1.881803305239392,-2.926050935312235,6.251995421354286,8.353061309489163
253,53,2,-1.77194215769297,-1.757352165522262,-2.889260120431734,6.084094768708142,8.099959082558215
254,54,2,-1.6796002269331574,-1.9734004270141192,-2.841346875571892,5.555018605354791,7.736881099507082
255,55,2,-1.5819811866402635,-2.002306962773664,-2.7831662397474872,5.075126440472434,7.280967128561688
256,56,2,-1.480229421872029,-2.173307707273854,-2.7156498283537926,4.405446087277563,6.753058015824396
257,57,2,-1.3754145561748394,-2.2789476019526065,-2.639798019984131,3.7392351357083897,6.1768648265070025
258,58,2,-1.26851255606032,-2.154307117026138,-2.556671631139262,3.2584859410724007,5.578023559585341
259,59,2,-1.1603906217991051,-2.2806500710747493,-2.467383147065536,2.5607695740974066,4.983073121419183
260,60,2,-1.0517963776841943,-2.2693643972452597,-2.373087580123228,2.0188902666154256,4.41839730330404
261,61,2,-0.9433517450255176,-2.425541047645224,-2.274973029658353,1.3777472257769197,3.909172942971077
262,62,2,-0.8355517314634306,-2.7107185618004004,-2.1742510193131075,0.6713164005596637,3.478366203516879
263,63,2,-0.728768205330725,-2.78484929335238,-2.0721466890501925,0.2781000220453351,3.145816984954704
264,64,2,-0.6232585492250483,-3.0368898719523627,-1.9698889198775489,-0.2102002148045496,2.9274479700093847
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,-0.3226042992513336,2.8346298370040173
266,66,2,-0.4166015780567375,-3.0380448141065477,-1.7697881953047154,-0.2078117466670792,2.873727946797473
267,67,2,-0.3155358962164734,-3.039587214953943,-1.674333444381474,-0.003892198700254,3.0458485759340084
268,68,2,-0.2159518849822232,-2.715583532451687,-1.5834826795937604,0.7074997857203194,3.3467948128885068
269,69,2,-0.1178057269602923,-2.4762687434278554,-1.4983384195080962,1.416885451739028,3.7672338756848616
270,70,2,-0.0210660917288986,-2.1037389221548546,-1.4199505581556588,2.327559036283109,4.293069180462073
271,71,2,0.0742597477144392,-1.6645085198010483,-1.3493081316070523,3.31802864775852,4.906002327788435
272,72,2,0.1681010902376987,-1.4350356498387296,-1.287331593112788,4.185153836922695,5.584262602102943
273,73,2,0.2603013409566276,-1.0591181861514267,-1.2348656543000989,5.141464592786261,6.303474901443245
