id,coodx,coody,z1,z2,z3,target,trend
66,66,0,-0.3986091700758168,-2.779585272689314,-1.7905200041769769,2.0332061686863483,5.0
67,67,0,-0.2824836215306094,-2.455692774698301,-1.6970219294948778,2.4044130185302044,5.075757575757576
68,68,0,-0.169478853329604,-2.209806218086173,-1.608080738402183,2.7282763959757776,5.151515151515151
69,69,0,-0.0598164677507583,-1.7027089148656642,-1.5247888223036086,3.1897213919944045,5.227272727272728
70,70,0,0.0462982682338724,-1.3328409000452712,-1.44818678223924,3.569685797366218,5.303030303030303
71,71,0,0.1486555842688909,-1.0680863986136355,-1.379255239884018,3.8849729301257065,5.378787878787879
72,72,0,0.2470209927489061,-0.765225984871286,-1.3189071447007823,4.213276881600242,5.454545454545455
73,73,0,0.3411166469327649,-0.7303071102660167,-1.267980634722483,4.386251649038122,5.53030303030303
74,74,0,0.4306051821154077,-0.576539158606559,-1.2272325037253156,4.615065169864775,5.606060606060606
75,75,0,0.5150768775130964,-0.505336496609914,-1.1973323224536,4.788741561305043,5.681818181818182
76,76,0,0.5940408673673596,-0.5852376860571716,-1.178857256112679,4.869113067741146,5.757575757575757
77,77,0,0.6669209880101199,-0.5827125397769308,-1.1722876146051515,4.983492141930467,5.833333333333333
78,78,0,0.733056677800114,-0.7980619543170395,-1.1780031659965888,4.966833260073642,5.909090909090909
79,79,0,0.7917091547685705,-0.862866176818911,-1.1962802375103012,5.020402445247824,5.984848484848485
80,80,0,0.842072889412863,-0.7567002844322246,-1.227289622017835,5.154905875890635,6.0606060606060606
81,81,0,0.8832921750974966,-0.6200000684768114,-1.271095301565363,5.292995775435242,6.136363636363637
82,82,0,0.9144823842503538,-0.227224465311709,-1.3276539930083604,5.557841060409305,6.212121212121212
83,83,0,0.93475529347986,0.0052529065433458,-1.396815514370758,5.721093476716653,6.287878787878787
84,84,0,0.943247673267936,0.1781216957969568,-1.4783239641517791,5.837697917972252,6.363636363636364
85,85,0,0.9391521759203588,0.3855128130296067,-1.5718196995254146,5.959105256275457,6.4393939393939394
86,86,0,0.921749426091526,0.4708106170992998,-1.676842093262913,5.9995375703168925,6.515151515151516
87,87,0,0.8904401274379926,0.7994192229958891,-1.7928330433065005,6.159261560758836,6.590909090909091
88,88,0,0.8447759514124551,1.1077850397280409,-1.9191412032775108,6.294183053523494,6.666666666666666
89,89,0,0.784487972902215,1.322538752293351,-2.0550268968581804,6.364518782928954,6.742424242424242
90,90,0,0.7095114636025281,1.5254883908471533,-2.1996676739832166,6.4156294651168135,6.818181818181818
91,91,0,0.6200059471064908,1.409452783626317,-2.3521644621522926,6.279972124452932,6.8939393939393945
92,92,0,0.5163695572382151,1.3190438977645118,-2.511548261961379,6.147161745831175,6.96969696969697
93,93,0,0.3992469188980793,1.2227707962265697,-2.676787332179185,6.000967868920931,7.045454545454546
94,94,0,0.2695299827049381,1.0578544625892865,-2.8467948063909945,5.808172433344578,7.121212121212121
95,95,0,0.1283514836191946,1.0555963520685747,-3.020436680417907,5.696772900226827,7.196969696969696
96,96,0,-0.0229290490738699,0.8633484089620777,-3.1965401074119955,5.475053302538481,7.272727272727273
97,97,0,-0.182746537013716,0.6737158792704803,-3.373901935741477,5.25005855920643,7.348484848484849
98,98,0,-0.3493583949621234,0.5529070467129664,-3.551297423522492,5.059697771818505,7.424242424242425
99,99,0,-0.5208786580446916,0.3676100286944053,-3.72748906293084,4.832671494400602,7.5
100,0,1,1.4376210116983996,0.611354070003276,2.583663822123128,2.8804598610585086,0.0757575757575757
101,1,1,1.5231539600108672,0.5888906063695308,2.67251504766623,3.0449924925109784,0.1515151515151515
102,2,1,1.602949231102148,0.7340036853933914,2.749753730937522,3.2905333018386296,0.2272727272727273
103,3,1,1.6762910956748538,0.6886024839107242,2.814489043572252,3.41999787290879,0.303030303030303
104,4,1,1.7423906261758155,0.5096483817461248,2.865924480518954,3.463669205107231,0.3787878787878788
105,5,1,1.8004023364224475,0.2379150419213233,2.903364184618146,3.4430097951912004,0.4545454545454546
106,6,1,1.8494439971093064,-0.2960606842386584,2.926218448776615,3.264389323141294,0.5303030303030303
107,7,1,1.8886188698704247,-0.6533662978258703,2.9340083536107087,3.167470384647668,0.6060606060606061
108,8,1,1.9170395625183767,-0.9623822880089552,2.926369505514785,3.0812815708087813,0.6818181818181819
109,9,1,1.9338526977388868,-1.206366132856331,2.9030548474594986,3.0144368009182614,0.7575757575757576
110,10,1,1.9382636048222237,-1.2850081140608087,2.8639365223783204,3.0214321742858417,0.8333333333333333
111,11,1,1.929560285973894,-1.5928909197110412,2.809006776696559,2.885821954145437,0.9090909090909092
112,12,1,1.907135971661614,-1.856941505665263,2.738377899333737,2.756982451292368,0.984848484848485
113,13,1,1.8705096591178505,-2.1303286453384787,2.6522811993023074,2.6057403783664985,1.0606060606060606
114,14,1,1.819344120045727,-2.4348873691952857,2.551065032771035,2.4202317085686067,1.1363636363636365
115,15,1,1.7534609632381333,-2.44614809487776,2.4351918980961558,2.3784230081312527,1.2121212121212122
116,16,1,1.6728524408400771,-2.5230171752331403,2.305234624786228,2.284134758251972,1.2878787878787878
117,17,1,1.577689789333312,-2.502901901381116,2.16187168959699,2.226978988067928,1.3636363636363638
118,18,1,1.4683279944716998,-2.412577248730195,2.0058816998919595,2.192999752573195,1.4393939393939392
119,19,1,1.345306960440798,-2.476211062352531,1.838137090997947,2.060273623782214,1.5151515151515151
120,20,1,1.2093491452518754,-2.318489328246242,1.6595970904787054,2.035369922671474,1.590909090909091
121,21,1,1.0613537953456764,-2.2456616227731,1.471300007995863,1.9516851990779456,1.6666666666666663
122,22,1,0.902387971845048,-2.171341843088434,1.2743549146786046,1.8577965061422488,1.7424242424242424
123,23,1,0.7336746088201275,-1.9894153590578805,1.0699327806407453,1.8132001341209023,1.8181818181818183
124,24,1,0.5565778808872255,-2.0501011659884294,0.859257143429771,1.627548488349385,1.893939393939394
125,25,1,0.3725861845275999,-1.964796735369081,0.6435943837346455,1.5152490371113596,1.96969696969697
126,26,1,0.183293056132099,-1.9560181165651556,0.4242436875914139,1.3560560351575282,2.0454545454545454
127,27,1,-0.0096236383737011,-2.0319197534591136,0.2025267765859091,1.147188072379084,2.121212121212121
128,28,1,-0.2044239006377737,-1.920206148774672,-0.0202225108544731,1.0395088520575266,2.196969696969697
129,29,1,-0.3993288385348031,-2.0173682917243085,-0.2426687030739997,0.8175911813608652,2.272727272727273
130,30,1,-0.592544599511891,-1.9401780537629223,-0.4634851594699727,0.6930780627800837,2.3484848484848486
131,31,1,-0.7822866507695425,-1.80158026312369,-0.6813644316574134,0.6058296390869449,2.4242424242424243
132,32,1,-0.9668040572909276,-1.774086539940927,-0.8950284388604263,0.4630441860300247,2.5
133,33,1,-1.1444034071473788,-1.529091188617379,-1.1032383766664131,0.4463397394506097,2.575757575757576
134,34,1,-1.3134720316100674,-1.5634270795601226,-1.3048042807195233,0.2851523681626648,2.6515151515151514
135,35,1,-1.4725001659914865,-1.599489555596466,-1.4985941699945795,0.1330080237214987,2.7272727272727275
136,36,1,-1.6201016968432893,-1.5839916520045818,-1.6835426979549897,0.0204663812655812,2.803030303030303
137,37,1,-1.7550331435047548,-1.7369576823868382,-1.8586592441254488,-0.1717282630518091,2.8787878787878785
138,38,1,-1.876210528615076,-1.5593790538307797,-2.023035383365453,-0.1691305235135893,2.9545454545454546
139,39,1,-1.9827238047679157,-1.5162370529657383,-2.175851675372348,-0.2254347222569732,3.0303030303030303
140,40,1,-2.073848524663582,-1.5138508785493052,-2.3163837226272643,-0.2884935621568227,3.106060606060606
141,41,1,-2.149054471395749,-1.4569723781275048,-2.4440074510762497,-0.305459074348819,3.181818181818182
142,42,1,-2.2080110050775543,-1.7351853780364113,-2.558203574260609,-0.4892000509274634,3.257575757575758
143,43,1,-2.250588932610596,-1.749072427752164,-2.658561208320841,-0.5110537172052174,3.333333333333333
144,44,1,-2.276858769227455,-1.7764250049151131,-2.744780612242154,-0.5229923182349339,3.409090909090909
145,45,1,-2.2870853330680045,-1.779644352845149,-2.8166750348281853,-0.5044085440839123,3.484848484848485
146,46,1,-2.281718696379484,-1.5454052165497385,-2.8741716571250246,-0.3386091281590149,3.560606060606061
147,47,1,-2.261381607177068,-1.6822885664255465,-2.917311626309616,-0.3592351928416777,3.6363636363636367
148,48,1,-2.2268535909210176,-1.71714581957297,-2.9462491843466907,-0.3075902661492598,3.712121212121213
149,49,1,-2.1790520399279174,-1.8344675280598903,-2.9612499019460774,-0.2853220422621065,3.787878787878788
150,50,1,-2.119010695317548,-2.0521906432400407,-2.9626880354597875,-0.3029819363369359,3.8636363636363633
151,51,1,-2.0478560184376,-1.8896386925398856,-2.951043031288285,-0.0981353901136832,3.93939393939394
152,52,1,-1.966782031856162,-1.953433605139948,-2.9268952090623093,-0.0039872491537567,4.015151515151516
153,53,1,-1.8770242801201449,-1.889608969711884,-2.8909206612775917,0.1723072527188627,4.090909090909091
154,54,1,-1.7798336137016535,-1.8623088945925652,-2.8438854131338585,0.3397416257361509,4.166666666666667
155,55,1,-1.676450532449964,-2.1274549474699302,-2.7866388920194045,0.3569864500591375,4.242424242424242
156,56,1,-1.5680808345853687,-2.0733049960027787,-2.720106761344267,0.5579128987155313,4.318181818181818
157,57,1,-1.4558733017331864,-2.2184996517561064,-2.645283178217862,0.6572330835181726,4.393939393939394
158,58,1,-1.34090010854341,-2.236323303860998,-2.5632225387552543,0.8326714527058003,4.46969696969697
159,59,1,-1.2241405769451912,-2.1341404363401515,-2.4750307785476093,1.07897433161764,4.545454545454546
160,60,1,-1.1064688010249568,-2.393446162441545,-2.38185629902001,1.1312130362048722,4.621212121212121
161,61,1,-0.9886455509975636,-2.4108818083592247,-2.2848805930009948,1.3186850540033022,4.696969696969697
162,62,1,-0.8713147269702545,-2.6689916848093613,-2.185308644825408,1.3759499675614046,4.7727272727272725
163,63,1,-0.7550044794110218,-2.91247719297803,-2.084359181673253,1.4417426120258776,4.848484848484849
164,64,1,-0.6401329485545417,-2.8767141567576853,-1.983254853604638,1.659952075765748,4.924242424242424
165,65,1,-0.5270184052594352,-3.090061726360463,-1.883212419882709,1.7401814199645012,5.0
166,66,1,-0.4158934074264013,-2.907888834829751,-1.7854330186855334,2.034556285257109,5.075757575757576
167,67,1,-0.30692242561569,-2.748241077881721,-1.6910925962026664,2.3131985958085903,5.151515151515151
168,68,1,-0.2002222455734156,-2.579893346801605,-1.6013325694053515,2.592351716168625,5.227272727272728
169,69,1,-0.0958843303128879,-2.048820827644749,-1.517250794489265,3.065105817787501,5.303030303030303
170,70,1,0.0060017740428983,-1.8467536982552253,-1.4398929101379048,3.351805254105561,5.378787878787879
171,71,1,0.105324971339694,-1.4275304431893148,-1.3702441213703327,3.75084867831211,5.454545454545455
172,72,1,0.2019301015497537,-1.1095325647924454,-1.3092214858501,4.087133512313649,5.53030303030303
173,73,1,0.2955973876433567,-1.0280731738263404,-1.2576667601782805,4.285852213943393,5.606060606060606
174,74,1,0.3860248051209015,-0.6480322080728221,-1.2163398589110088,4.639429702053642,5.681818181818182
175,75,1,0.4728142516660603,-0.6598494576879352,-1.185912973873042,4.769043180810992,5.757575757575757
176,76,1,0.5554622730248436,-0.5808725577160007,-1.1669653958282715,4.938417465920363,5.833333333333333
177,77,1,0.6333559464620001,-0.5546285162342911,-1.159979074763054,5.068324679962865,5.909090909090909
178,78,1,0.7057743399157824,-0.8457607357626259,-1.165334948988296,5.013221887001172,5.984848484848485
179,79,1,0.7718957594826446,-0.7196312727534928,-1.1833100670218497,5.174923484744766,6.0606060606060606
180,80,1,0.8308107774156943,-0.7426181314594232,-1.214075519826666,5.242683776157143,6.136363636363637
181,81,1,0.8815408055371208,-0.5082406772540857,-1.2576951945046,5.438658561071695,6.212121212121212
182,82,1,0.9230617534817268,-0.0500691959478707,-1.314125354034287,5.744033576298234,6.287878787878787
183,83,1,0.9543320963244236,0.0473849425036922,-1.3832150411468096,5.838299718195841,6.363636363636364
184,84,1,0.97432448054842,0.4134246799118096,-1.4647072980075608,6.065862653666106,6.4393939393939394
185,85,1,0.9820598291078078,0.4888732286855103,-1.5582411870679198,6.120266007334426,6.515151515151516
186,86,1,0.976642772795382,0.5966970168459281,-1.6633545923160078,6.178332121228083,6.590909090909091
187,87,1,0.9572971423319452,1.016626581117062,-1.7794877742400907,6.393324402484216,6.666666666666666
188,88,1,0.923400208193116,1.1195139906257974,-1.905987646166721,6.420827646261797,6.742424242424242
189,89,1,0.8745143561616909,1.5014357065483792,-2.0421127342917536,6.587654970472372,6.818181818181818
190,90,1,0.8104149370960783,1.6000305239114223,-2.187038778726116,6.586270831292917,6.8939393939393945
191,91,1,0.7311131286888531,1.475685815949975,-2.33986492826697,6.4503927520432045,6.96969696969697
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,6.4363448481070265,7.045454545454546
193,93,1,0.5282204956564208,1.3599967036479097,-2.6652720903856078,6.21770841219312,7.121212121212121
194,94,1,0.4059480921081096,1.4272218928929945,-2.835731453687928,6.155071887603707,7.196969696969696
195,95,1,0.2711075021296526,1.4045609939709076,-3.009863295873816,6.034985226354564,7.272727272727273
196,96,1,0.1249976053373188,1.1070758384585502,-3.1864937110396703,5.757564575304891,7.348484848484849
197,97,1,-0.0308565660481665,1.0693318005435644,-3.364418720730008,5.61713680483141,7.424242424242425
198,98,1,-0.1947318675355322,0.6743778894688374,-3.5424130077848908,5.27742098413769,7.5
199,99,1,-0.3647415865537997,0.5804901859732308,-3.719238754978708,5.100688804177143,7.575757575757576
200,0,2,1.3826121234146052,0.6017449217615713,2.5398507756879902,2.8953730646131133,0.1515151515151515
201,1,2,1.461909508923288,0.7084722626417335,2.633256953276297,3.131098622937788,0.2272727272727273
202,2,2,1.536221111613942,0.8582404635203024,2.714849867068837,3.379815682379648,0.303030303030303
203,3,2,1.604854844530803,0.6560905309668056,2.78372737265387,3.424248869820249,0.3787878787878788
204,4,2,1.6670365394479336,0.6662394135473396,2.8390833221875877,3.572516284153138,0.4545454545454546
205,5,2,1.7219266309947006,0.2017246210305602,2.880213906331399,3.4474799399146465,0.5303030303030303
206,6,2,1.7686401951823776,-0.255288833710473,2.906523162073264,3.3124153315692246,0.6060606060606061
207,7,2,1.8062695819358876,-0.5320503146439022,2.9175276044274088,3.261194090329313,0.6818181818181819
208,8,2,1.8339088357139897,-1.027879343221225,2.9128599471747947,3.074435040432679,0.7575757575757576
209,9,2,1.8506790825838677,-1.0736281020819336,2.892271885237865,3.118076913177388,0.8333333333333333
210,10,2,1.855754074319064,-1.3564757458953012,2.855635918916748,3.0152765191612425,0.9090909090909092
211,11,2,1.8483851174093424,-1.7132018769017558,2.80294620798724,2.8550943965033446,0.984848484848485
212,12,2,1.8279246737754669,-1.9056798014338576,2.734318451509677,2.7677501306269776,1.0606060606060606
213,13,2,1.7938479964228946,-2.4339095519260003,2.6499887970588807,2.4793147325758698,1.1363636363636365
214,14,2,1.7457722529012512,-2.5165905020085644,2.550311790893464,2.4178036737926787,1.2121212121212122
215,15,2,1.6834726878379216,-2.5978225559107355,2.4357573882754084,2.3402052138395035,1.2878787878787878
216,16,2,1.6068954786874845,-2.665240341528144,2.3069070506654925,2.2536792311177107,1.3636363636363638
217,17,2,1.5161670421969986,-2.4073755450817664,2.1644489637952717,2.329367103117649,1.4393939393939392
218,18,2,1.4115996494079373,-2.5230239038220974,2.0091724175947685,2.1852204055758424,1.5151515151515151
219,19,2,1.2936933013586216,-2.3783775519938994,1.8419613955794367,2.169238681690973,1.590909090909091
220,20,2,1.1631339037393045,-2.269624280149986,1.663787427518321,2.120186918957377,1.6666666666666663
221,21,2,1.020787855008844,-2.310807116242091,1.475701764967904,1.9767319907139436,1.7424242424242424
222,22,2,0.8676932280295199,-2.01431202196283,1.2788269445174796,2.007209098629364,1.8181818181818183
223,23,2,0.7050477798963116,-2.0809865733057062,1.0743478083106297,1.8291216791305245,1.893939393939394
224,24,2,0.5341940686927243,-1.9963123792559527,0.8635020555472012,1.72575865695245,1.96969696969697
225,25,2,0.3566019902445618,-1.8950682935865637,0.6475704021988387,1.6248615739545722,2.0454545454545454
226,26,2,0.1738490737693253,-2.0385095402939286,0.4278664290625001,1.3849693850905342,2.121212121212121
227,27,2,-0.0124011059399599,-1.822532650786101,0.2057262005086198,1.338651900616267,2.196969696969697
228,28,2,-0.2004220289944962,-1.88053145841918,-0.0175022621616091,1.1407103483883958,2.272727272727273
229,29,2,-0.3884484637107498,-1.8250082799710257,-0.2404695679626695,1.005129549613092,2.3484848484848486
230,30,2,-0.5747014466989919,-1.619455756383393,-0.4618355191043794,0.9536486479208496,2.4242424242424243
231,31,2,-0.7574136193694823,-1.67427538459199,-0.6802795650392192,0.7632056428426002,2.5
232,32,2,-0.9348545273764892,-1.3807981549934982,-0.894511064398475,0.7688687849661102,2.575757575757576
233,33,2,-1.1053554874170737,-1.3302169293368369,-1.1032792733939776,0.6484590753492641,2.6515151515151514
234,34,2,-1.267333624914818,-1.339539703019832,-1.3053829817694174,0.5037626297041733,2.7272727272727275
235,35,2,-1.4193146870689433,-1.2204248589699682,-1.499679720520614,0.4394055536943182,2.803030303030303
236,36,2,-1.5599542395201165,-1.4349468193664174,-1.6850944693396532,0.2036606665193914,2.8787878787878785
237,37,2,-1.6880568627439685,-1.3122416442734612,-1.8606277960405004,0.1652165942386827,2.9545454545454546
238,38,2,-1.8025929776818248,-1.25637771443642,-2.025363365055987,0.1038643587894609,3.0303030303030303
239,39,2,-1.9027129505658795,-1.2620120961703112,-2.1784747574163785,0.0234947397040063,3.106060606060606
240,40,2,-1.987758155832044,-1.0873370385162786,-2.319231550382339,0.0573623299407963,3.181818181818182
241,41,2,-2.057268714668537,-1.3391098781151167,-2.4470046110614163,-0.1262170225186563,3.257575757575758
242,42,2,-2.110987676013651,-1.4400181474582088,-2.561270564834594,-0.2105512627405343,3.333333333333333
243,43,2,-2.1488614671270554,-1.5671924319163542,-2.661615406204434,-0.292342103404005,3.409090909090909
244,44,2,-2.171036512095589,-1.7466755133893277,-2.74773722669104,-0.3857057649246749,3.484848484848485
245,45,2,-2.1778519980532485,-1.5556440995374377,-2.8194480415892937,-0.2590711560874874,3.560606060606061
246,46,2,-2.169828859090306,-1.6343383411486383,-2.876674704700719,-0.2632934963340814,3.6363636363636367
247,47,2,-2.147655144731279,-1.6370965298251032,-2.919458907505658,-0.2093832561394037,3.712121212121213
248,48,2,-2.1121680407827945,-1.6918986889545595,-2.9479562665866705,-0.1679224196384288,3.787878787878788
249,49,2,-2.0643329120502223,-1.9709009627011016,-2.962434510392046,-0.2338258272698219,3.8636363636363633
250,50,2,-2.005219835217927,-1.89716470852208,-2.963270783579875,-0.0918364046032631,3.93939393939394
251,51,2,-1.9359781821112796,-1.946822030306354,-2.950948094151556,-0.0035979982308216,4.015151515151516
252,52,2,-1.8578098945159336,-1.881803305239392,-2.926050935312235,0.1603346707033068,4.090909090909091
253,53,2,-1.77194215769297,-1.757352165522262,-2.889260120431734,0.3686731970006045,4.166666666666667
254,54,2,-1.6796002269331574,-1.9734004270141192,-2.841346875571892,0.4012726136488647,4.242424242424242
255,55,2,-1.5819811866402635,-2.002306962773664,-2.7831662397474872,0.5459939118354304,4.318181818181818
256,56,2,-1.480229421872029,-2.173307707273854,-2.7156498283537926,0.6213366073884043,4.393939393939394
257,57,2,-1.3754145561748394,-2.2789476019526065,-2.639798019984131,0.7397427908716936,4.46969696969697
258,58,2,-1.26851255606032,-2.154307117026138,-2.556671631139262,0.9903560328869871,4.545454545454546
259,59,2,-1.1603906217991051,-2.2806500710747493,-2.467383147065536,1.1084028142740658,4.621212121212121
260,60,2,-1.0517963776841943,-2.2693643972452597,-2.373087580123228,1.3055836653466648,4.696969696969697
261,61,2,-0.9433517450255176,-2.425541047645224,-2.274973029658353,1.4136751447753229,4.7727272727272725
262,62,2,-0.8355517314634306,-2.7107185618004004,-2.1742510193131075,1.45266541132677,4.848484848484849
263,63,2,-0.728768205330725,-2.78484929335238,-2.0721466890501925,1.607773622188355,4.924242424242424
264,64,2,-0.6232585492250483,-3.0368898719523627,-1.9698889198775489,1.664975402318036,5.0
265,65,2,-0.5191789088386362,-3.075059417490664,-1.8687004693407785,1.837923526722424,5.075757575757576
266,66,2,-0.4166015780567375,-3.0380448141065477,-1.7697881953047154,2.0497703523398303,5.151515151515151
267,67,2,-0.3155358962164734,-3.039587214953943,-1.674333444381474,2.237377768992309,5.227272727272728
268,68,2,-0.2159518849822232,-2.715583532451687,-1.5834826795937604,2.5993759859468653,5.303030303030303
269,69,2,-0.1178057269602923,-2.4762687434278554,-1.4983384195080962,2.9103100498965624,5.378787878787879
270,70,2,-0.0210660917288986,-2.1037389221548546,-1.4199505581556588,3.2888024805329343,5.454545454545455
271,71,2,0.0742597477144392,-1.6645085198010483,-1.3493081316070523,3.6977192058552575,5.53030303030303
272,72,2,0.1681010902376987,-1.4350356498387296,-1.287331593112788,3.98495540366678,5.606060606060606
273,73,2,0.2603013409566276,-1.0591181861514267,-1.2348656543000989,4.3449436807918005,5.681818181818182
