,x,y,filed_1,filed_2,filed_3,z,z_trend
45,45,0,-2.3839912789072693,-1.8779849291988575,-2.8102089431851387,3.4181141798650874,7.5
46,46,0,-2.380207214150579,-1.6152304263094184,-2.8675781877192956,3.5231568515474825,7.5
47,47,0,-2.36069502717457,-1.6309451908989685,-2.9106827268211735,3.4927961238906526,7.5
48,48,0,-2.3261843441751022,-1.7220092683863082,-2.9396760172686442,3.437850568815472,7.5
49,49,0,-2.277551614559103,-1.7212332609892846,-2.954821960203829,3.4493150244852266,7.5
50,50,0,-2.215800459311562,-1.9556630506364538,-2.9564923087005335,3.347347381959846,7.5
51,51,0,-2.142039766310233,-1.86369852337648,-2.9451632285098786,3.438716082181543,7.5
52,52,0,-2.057460052286869,-1.8613048227922915,-2.921411042581193,3.4946476957403405,7.5
53,53,0,-1.9633086848573302,-1.937032258901885,-2.8859071963338274,3.520380852750203,7.5
54,54,0,-1.8608646167665053,-1.8892994987252054,-2.83941248670332,3.625216266728527,7.5
55,55,0,-1.751413324645639,-2.1535443437425665,-2.78277060365706,3.569483369890736,7.5
56,56,0,-1.6362226631230343,-2.2057002050067513,-2.7169010381243117,3.6390080745397926,7.5
57,57,0,-1.5165203397447884,-2.2446492571402894,-2.6427914150745266,3.723610723530175,7.5
58,58,0,-1.3934736854024257,-2.342296497615269,-2.561489314768864,3.7826445303974285,7.5
59,59,0,-1.2681723383776011,-2.215306993967723,-2.474093648971513,3.9700340799671547,7.5
60,60,0,-1.1416143783233206,-2.3746400630107938,-2.381745662112183,4.0046620919879095,7.5
61,61,0,-1.0146963412432366,-2.474383589242369,-2.2856196300161473,4.074761153545811,7.5
62,62,0,-0.8882074206379834,-2.585388236798497,-2.1869133308459165,4.140324862555292,7.5
63,63,0,-0.7628280173232105,-2.845461105167788,-2.086838364316261,4.124712147172534,7.5
64,64,0,-0.6391326457678109,-2.819945340611393,-1.986610396043916,4.264877834881982,7.5
65,65,0,-0.5175970436812551,-2.8840994729335185,-1.8874394040728077,4.35421602396213,7.5
66,66,0,-0.39860917007581687,-2.779585272689314,-1.7905200041769767,4.533206168686348,7.5
67,67,0,-0.2824836215306094,-2.4556927746983015,-1.6970219294948778,4.828655442772629,7.5
68,68,0,-0.16947885332960408,-2.209806218086173,-1.6080807384021827,5.076761244460626,7.5
69,69,0,-0.059816467750758336,-1.7027089148656642,-1.5247888223036086,5.462448664721677,7.5
70,70,0,0.04629826823387248,-1.3328409000452712,-1.44818678223924,5.766655494335915,7.5
71,71,0,0.14865558426889092,-1.0680863986136355,-1.3792552398840179,6.006185051337828,7.5
72,72,0,0.24702099274890613,-0.765225984871286,-1.3189071447007825,6.258731427054787,7.5
73,73,0,0.3411166469327649,-0.7303071102660167,-1.2679806347224827,6.355948618735091,7.5
74,74,0,0.4306051821154077,-0.576539158606559,-1.2272325037253156,6.509004563804169,7.5
75,75,0,0.5150768775130964,-0.505336496609914,-1.1973323224536,6.606923379486862,7.5
76,76,0,0.5940408673673596,-0.5852376860571716,-1.1788572561126793,6.611537310165389,7.5
77,77,0,0.6669209880101199,-0.5827125397769308,-1.1722876146051517,6.6501588085971335,7.5
78,78,0,0.733056677800114,-0.7980619543170395,-1.1780031659965888,6.557742350982733,7.5
79,79,0,0.7917091547685705,-0.862866176818911,-1.1962802375103012,6.535553960399339,7.5
80,80,0,0.842072889412863,-0.7567002844322246,-1.227289622017835,6.594299815284574,7.5
81,81,0,0.8832921750974966,-0.6200000684768114,-1.271095301565363,6.656632139071605,7.5
82,82,0,0.9144823842503538,-0.22722446531170903,-1.3276539930083604,6.845719848288093,7.5
83,83,0,0.9347552934798599,0.0052529065433458795,-1.396815514370758,6.933214688837865,7.5
84,84,0,0.9432476732679361,0.17812169579695683,-1.4783239641517791,6.974061554335888,7.5
85,85,0,0.9391521759203587,0.38551281302960677,-1.5718196995254146,7.0197113168815175,7.5
86,86,0,0.9217494260915261,0.4708106170992998,-1.6768420932629127,6.984386055165377,7.5
87,87,0,0.8904401274379926,0.7994192229958891,-1.7928330433065003,7.068352469849745,7.5
88,88,0,0.8447759514124551,1.1077850397280409,-1.9191412032775108,7.127516386856828,7.5
89,89,0,0.784487972902215,1.322538752293351,-2.0550268968581804,7.122094540504712,7.5
90,90,0,0.7095114636025281,1.5254883908471533,-2.1996676739832166,7.097447646934995,7.5
91,91,0,0.6200059471064908,1.409452783626317,-2.3521644621522926,6.886032730513538,7.5
92,92,0,0.5163695572382151,1.3190438977645118,-2.511548261961379,6.677464776134206,7.5
93,93,0,0.39924691889807934,1.2227707962265697,-2.6767873321791855,6.455513323466386,7.5
94,94,0,0.26952998270493816,1.0578544625892863,-2.8467948063909945,6.186960312132457,7.5
95,95,0,0.1283514836191946,1.0555963520685747,-3.020436680417907,5.99980320325713,7.5
96,96,0,-0.022929049073869924,0.8633484089620777,-3.1965401074119955,5.702326029811208,7.5
97,97,0,-0.18274653701371607,0.6737158792704803,-3.373901935741477,5.401573710721581,7.5
98,98,0,-0.34935839496212345,0.5529070467129664,-3.5512974235224917,5.13545534757608,7.5
99,99,0,-0.5208786580446916,0.36761002869440534,-3.7274890629308395,4.832671494400602,7.5
100,0,1,1.4376210116983996,0.611354070003276,2.583663822123128,10.304702285300934,7.5
101,1,1,1.5231539600108672,0.5888906063695308,2.67251504766623,10.393477340995826,7.5
102,2,1,1.602949231102148,0.7340036853933914,2.7497537309375226,10.563260574565902,7.5
103,3,1,1.6762910956748538,0.6886024839107242,2.8144890435722516,10.616967569878486,7.5
104,4,1,1.7423906261758155,0.5096483817461248,2.865924480518954,10.584881326319351,7.5
105,5,1,1.8004023364224477,0.23791504192132337,2.903364184618146,10.488464340645745,7.5
106,6,1,1.8494439971093066,-0.2960606842386584,2.926218448776615,10.234086292838263,7.5
107,7,1,1.8886188698704252,-0.6533662978258703,2.9340083536107087,10.061409778587063,7.5
108,8,1,1.9170395625183767,-0.9623822880089552,2.926369505514785,9.8994633889906,7.5
109,9,1,1.9338526977388868,-1.206366132856331,2.9030548474594986,9.756861043342504,7.5
110,10,1,1.9382636048222233,-1.2850081140608087,2.8639365223783204,9.68809884095251,7.5
111,11,1,1.929560285973894,-1.5928909197110412,2.809006776696559,9.476731045054528,7.5
112,12,1,1.907135971661614,-1.856941505665263,2.738377899333737,9.272133966443883,7.5
113,13,1,1.8705096591178503,-2.1303286453384787,2.6522811993023074,9.045134317760438,7.5
114,14,1,1.819344120045727,-2.4348873691952857,2.551065032771035,8.783868072204971,7.5
115,15,1,1.7534609632381333,-2.44614809487776,2.4351918980961553,8.66630179601004,7.5
116,16,1,1.6728524408400773,-2.5230171752331403,2.3052346247862276,8.496255970373184,7.5
117,17,1,1.577689789333312,-2.502901901381116,2.16187168959699,8.363342624431564,7.5
118,18,1,1.4683279944716998,-2.412577248730195,2.0058816998919595,8.253605813179256,7.5
119,19,1,1.3453069604407981,-2.476211062352531,1.838137090997947,8.045122108630698,7.5
120,20,1,1.2093491452518754,-2.318489328246242,1.6595970904787054,7.944460831762383,7.5
121,21,1,1.0613537953456764,-2.2456616227731,1.471300007995863,7.785018532411279,7.5
122,22,1,0.9023879718450479,-2.171341843088434,1.2743549146786046,7.615372263718006,7.5
123,23,1,0.7336746088201275,-1.9894153590578803,1.0699327806407453,7.495018315939084,7.5
124,24,1,0.5565778808872255,-2.0501011659884294,0.859257143429771,7.233609094409991,7.5
125,25,1,0.3725861845275999,-1.964796735369081,0.6435943837346455,7.045552067414389,7.5
126,26,1,0.183293056132099,-1.9560181165651553,0.4242436875914139,6.810601489702982,7.5
127,27,1,-0.009623638373701147,-2.0319197534591136,0.20252677658590917,6.525975951166963,7.5
128,28,1,-0.2044239006377737,-1.9202061487746722,-0.020222510854473148,6.34253915508783,7.5
129,29,1,-0.3993288385348031,-2.0173682917243085,-0.24266870307399974,6.044863908633593,7.5
130,30,1,-0.592544599511891,-1.9401780537629223,-0.4634851594699727,5.8445932142952355,7.5
131,31,1,-0.7822866507695425,-1.80158026312369,-0.6813644316574134,5.68158721484452,7.5
132,32,1,-0.9668040572909277,-1.774086539940927,-0.8950284388604263,5.463044186030025,7.5
133,33,1,-1.1444034071473788,-1.529091188617379,-1.1032383766664133,5.370582163693034,7.5
134,34,1,-1.3134720316100674,-1.5634270795601226,-1.3048042807195233,5.1336372166475135,7.5
135,35,1,-1.4725001659914863,-1.599489555596466,-1.4985941699945795,4.905735296448771,7.5
136,36,1,-1.6201016968432893,-1.5839916520045818,-1.6835426979549897,4.717436078235278,7.5
137,37,1,-1.7550331435047548,-1.7369576823868382,-1.8586592441254486,4.449483858160312,7.5
138,38,1,-1.8762105286150756,-1.5593790538307795,-2.023035383365453,4.376324021940956,7.5
139,39,1,-1.9827238047679154,-1.5162370529657383,-2.1758516753723476,4.2442622474399965,7.5
140,40,1,-2.073848524663582,-1.5138508785493052,-2.3163837226272643,4.105445831782571,7.5
141,41,1,-2.149054471395749,-1.4569723781275048,-2.4440074510762497,4.012722743832999,7.5
142,42,1,-2.2080110050775543,-1.7351853780364113,-2.5582035742606095,3.7532241914967788,7.5
143,43,1,-2.250588932610596,-1.7490724277521639,-2.658561208320841,3.6556129494614495,7.5
144,44,1,-2.276858769227455,-1.7764250049151133,-2.744780612242154,3.567916772674157,7.5
145,45,1,-2.2870853330680045,-1.779644352845149,-2.8166750348281853,3.510742971067603,7.5
146,46,1,-2.281718696379484,-1.5454052165497385,-2.8741716571250246,3.6007848112349246,7.5
147,47,1,-2.2613816071770674,-1.6822885664255463,-2.917311626309616,3.5044011707946856,7.5
148,48,1,-2.2268535909210176,-1.71714581957297,-2.9462491843466907,3.480288521729528,7.5
149,49,1,-2.1790520399279174,-1.8344675280598903,-2.9612499019460774,3.4267991698591054,7.5
150,50,1,-2.119010695317548,-2.0521906432400407,-2.9626880354597875,3.3333817000267008,7.5
151,51,1,-2.0478560184376002,-1.8896386925398856,-2.951043031288285,3.462470670492377,7.5
152,52,1,-1.966782031856162,-1.9534336051399477,-2.9268952090623093,3.4808612356947277,7.5
153,53,1,-1.8770242801201447,-1.8896089697118836,-2.8909206612775913,3.581398161809772,7.5
154,54,1,-1.7798336137016537,-1.8623088945925654,-2.8438854131338585,3.673074959069484,7.5
155,55,1,-1.6764505324499641,-2.1274549474699302,-2.7866388920194045,3.6145622076348953,7.5
156,56,1,-1.5680808345853687,-2.0733049960027787,-2.720106761344267,3.739731080533713,7.5
157,57,1,-1.4558733017331864,-2.2184996517561064,-2.645283178217862,3.763293689578779,7.5
158,58,1,-1.34090010854341,-2.236323303860998,-2.5632225387552543,3.8629744830088306,7.5
159,59,1,-1.2241405769451912,-2.1341404363401515,-2.4750307785476093,4.033519786163094,7.5
160,60,1,-1.1064688010249568,-2.393446162441545,-2.38185629902001,4.010000914992752,7.5
161,61,1,-0.9886455509975636,-2.4108818083592247,-2.2848805930009948,4.1217153570336045,7.5
162,62,1,-0.8713147269702545,-2.6689916848093613,-2.185308644825408,4.103222694834132,7.5
163,63,1,-0.7550044794110218,-2.91247719297803,-2.084359181673253,4.093257763541029,7.5
164,64,1,-0.6401329485545417,-2.8767141567576853,-1.983254853604638,4.235709651523324,7.5
165,65,1,-0.5270184052594352,-3.090061726360463,-1.883212419882709,4.240181419964501,7.5
166,66,1,-0.41589340742640135,-2.907888834829751,-1.7854330186855334,4.458798709499533,7.5
167,67,1,-0.30692242561569005,-2.748241077881721,-1.6910925962026664,4.661683444293439,7.5
168,68,1,-0.20022224557341564,-2.5798933468016054,-1.6013325694053517,4.865078988895897,7.5
169,69,1,-0.09588433031288797,-2.048820827644749,-1.517250794489265,5.262075514757198,7.5
170,70,1,0.006001774042898326,-1.8467536982552255,-1.4398929101379048,5.473017375317682,7.5
171,71,1,0.10532497133969407,-1.4275304431893148,-1.3702441213703327,5.796303223766655,7.5
172,72,1,0.20193010154975372,-1.1095325647924454,-1.3092214858501001,6.056830482010619,7.5
173,73,1,0.2955973876433567,-1.0280731738263404,-1.2576667601782803,6.179791607882787,7.5
174,74,1,0.38602480512090154,-0.6480322080728221,-1.2163398589110088,6.45761152023546,7.5
175,75,1,0.4728142516660603,-0.6598494576879352,-1.185912973873042,6.511467423235235,7.5
176,76,1,0.5554622730248436,-0.5808725577160007,-1.1669653958282715,6.60508413258703,7.5
177,77,1,0.6333559464620001,-0.5546285162342911,-1.159979074763054,6.659233770871956,7.5
178,78,1,0.7057743399157824,-0.8457607357626259,-1.165334948988296,6.5283734021526865,7.5
179,79,1,0.7718957594826446,-0.7196312727534928,-1.1833100670218497,6.614317424138705,7.5
180,80,1,0.8308107774156943,-0.7426181314594232,-1.214075519826666,6.606320139793507,7.5
181,81,1,0.8815408055371208,-0.5082406772540857,-1.2576951945046,6.726537348950483,7.5
182,82,1,0.9230617534817267,-0.05006919594787071,-1.314125354034287,6.956154788419447,7.5
183,83,1,0.9543320963244237,0.04738494250369229,-1.3832150411468096,6.9746633545594765,7.5
184,84,1,0.9743244805484199,0.4134246799118096,-1.4647072980075608,7.126468714272167,7.5
185,85,1,0.9820598291078078,0.48887322868551036,-1.5582411870679198,7.105114492182911,7.5
186,86,1,0.976642772795382,0.5966970168459281,-1.6633545923160078,7.087423030318992,7.5
187,87,1,0.9572971423319452,1.016626581117062,-1.7794877742400907,7.22665773581755,7.5
188,88,1,0.9234002081931161,1.1195139906257974,-1.9059876461667207,7.178403403837555,7.5
189,89,1,0.8745143561616909,1.5014357065483792,-2.0421127342917536,7.269473152290553,7.5
190,90,1,0.8104149370960783,1.6000305239114225,-2.187038778726116,7.1923314373535225,7.5
191,91,1,0.7311131286888531,1.475685815949975,-2.33986492826697,6.980695782346235,7.5
192,92,1,0.6368727923885174,1.5949146320388805,-2.499620477411508,6.890890302652481,7.5
193,93,1,0.5282204956564208,1.3599967036479095,-2.6652720903856073,6.5964962909809985,7.5
194,94,1,0.40594809210810967,1.4272218928929943,-2.8357314536879277,6.458102190634011,7.5
195,95,1,0.2711075021296526,1.4045609939709076,-3.009863295873816,6.262257953627291,7.5
196,96,1,0.12499760533731884,1.1070758384585502,-3.1864937110396703,5.909079726820043,7.5
197,97,1,-0.03085656604816659,1.0693318005435644,-3.3644187207300074,5.692894380588985,7.5
198,98,1,-0.19473186753553223,0.6743778894688374,-3.5424130077848908,5.27742098413769,7.5
199,99,1,-0.36474158655379973,0.5804901859732308,-3.7192387549787083,5.024931228419566,7.5
200,0,2,1.3826121234146052,0.6017449217615713,2.5398507756879902,10.243857913097962,7.5
201,1,2,1.4619095089232879,0.7084722626417335,2.633256953276297,10.403825895665062,7.5
202,2,2,1.5362211116139421,0.8582404635203024,2.7148498670688372,10.576785379349344,7.5
203,3,2,1.604854844530803,0.6560905309668056,2.78372737265387,10.545460991032371,7.5
204,4,2,1.6670365394479336,0.6662394135473396,2.8390833221875873,10.617970829607684,7.5
205,5,2,1.7219266309947006,0.20172462103056024,2.880213906331399,10.417176909611616,7.5
206,6,2,1.7686401951823776,-0.25528883371047306,2.906523162073264,10.206354725508618,7.5
207,7,2,1.8062695819358874,-0.5320503146439022,2.9175276044274088,10.079375908511132,7.5
208,8,2,1.8339088357139897,-1.027879343221225,2.9128599471747947,9.816859282856921,7.5
209,9,2,1.8506790825838673,-1.0736281020819336,2.892271885237865,9.784743579844054,7.5
210,10,2,1.855754074319064,-1.3564757458953012,2.855635918916748,9.606185610070334,7.5
211,11,2,1.8483851174093426,-1.7132018769017558,2.8029462079872394,9.370245911654859,7.5
212,12,2,1.8279246737754669,-1.9056798014338578,2.734318451509677,9.207144070020917,7.5
213,13,2,1.7938479964228946,-2.4339095519260003,2.6499887970588807,8.842951096212232,7.5
214,14,2,1.7457722529012512,-2.5165905020085644,2.550311790893464,8.705682461671467,7.5
215,15,2,1.6834726878379216,-2.5978225559107355,2.4357573882754084,8.552326425960716,7.5
216,16,2,1.6068954786874843,-2.665240341528144,2.3069070506654925,8.390042867481347,7.5
217,17,2,1.5161670421969986,-2.4073755450817664,2.1644489637952713,8.38997316372371,7.5
218,18,2,1.4115996494079373,-2.5230239038220974,2.0091724175947685,8.170068890424327,7.5
219,19,2,1.2936933013586216,-2.3783775519938994,1.8419613955794372,8.078329590781882,7.5
220,20,2,1.1631339037393045,-2.269624280149986,1.663787427518321,7.95352025229071,7.5
221,21,2,1.020787855008844,-2.310807116242091,1.475701764967904,7.734307748289701,7.5
222,22,2,0.8676932280295199,-2.01431202196283,1.2788269445174796,7.6890272804475455,7.5
223,23,2,0.7050477798963116,-2.0809865733057062,1.0743478083106295,7.4351822851911304,7.5
224,24,2,0.5341940686927243,-1.9963123792559527,0.8635020555472012,7.25606168725548,7.5
225,25,2,0.3566019902445618,-1.8950682935865635,0.6475704021988387,7.079407028500027,7.5
226,26,2,0.1738490737693253,-2.0385095402939286,0.4278664290625001,6.763757263878413,7.5
227,27,2,-0.012401105939959932,-1.822532650786101,0.20572620050861984,6.64168220364657,7.5
228,28,2,-0.2004220289944962,-1.88053145841918,-0.017502262161609165,6.367983075661122,7.5
229,29,2,-0.3884484637107498,-1.8250082799710259,-0.24046956796266952,6.1566447011282435,7.5
230,30,2,-0.5747014466989919,-1.6194557563833927,-0.4618355191043794,6.029406223678425,7.5
231,31,2,-0.7574136193694823,-1.67427538459199,-0.6802795650392192,5.7632056428426,7.5
232,32,2,-0.9348545273764892,-1.3807981549934982,-0.894511064398475,5.693111209208535,7.5
233,33,2,-1.1053554874170735,-1.3302169293368367,-1.1032792733939776,5.496943923834113,7.5
234,34,2,-1.267333624914818,-1.339539703019832,-1.3053829817694174,5.276489902431446,7.5
235,35,2,-1.4193146870689433,-1.2204248589699682,-1.499679720520614,5.136375250664015,7.5
236,36,2,-1.5599542395201165,-1.4349468193664174,-1.6850944693396532,4.824872787731513,7.5
237,37,2,-1.6880568627439683,-1.3122416442734612,-1.8606277960405004,4.710671139693228,7.5
238,38,2,-1.8025929776818252,-1.25637771443642,-2.025363365055987,4.573561328486431,7.5
239,39,2,-1.9027129505658793,-1.2620120961703112,-2.1784747574163785,4.4174341336434,7.5
240,40,2,-1.9877581558320438,-1.0873370385162786,-2.319231550382339,4.375544148122614,7.5
241,41,2,-2.057268714668537,-1.3391098781151167,-2.4470046110614163,4.116207219905586,7.5
242,42,2,-2.110987676013651,-1.4400181474582088,-2.561270564834594,3.9561154039261326,7.5
243,43,2,-2.1488614671270554,-1.5671924319163542,-2.661615406204434,3.798566987505086,7.5
244,44,2,-2.1710365120955895,-1.7466755133893275,-2.7477372266910396,3.6294457502268402,7.5
245,45,2,-2.1778519980532485,-1.5556440995374377,-2.8194480415892937,3.680322783306452,7.5
246,46,2,-2.169828859090306,-1.6343383411486383,-2.876674704700719,3.600342867302282,7.5
247,47,2,-2.147655144731279,-1.6370965298251032,-2.919458907505658,3.578495531739384,7.5
248,48,2,-2.1121680407827945,-1.6918986889545595,-2.9479562665866705,3.544198792482783,7.5
249,49,2,-2.0643329120502223,-1.9709009627011016,-2.962434510392046,3.4025378090938148,7.5
250,50,2,-2.005219835217927,-1.89716470852208,-2.963270783579875,3.468769656002797,7.5
251,51,2,-1.9359781821112794,-1.946822030306354,-2.950948094151556,3.481250486617663,7.5
252,52,2,-1.8578098945159338,-1.8818033052393919,-2.926050935312235,3.569425579794216,7.5
253,53,2,-1.7719421576929701,-1.7573521655222621,-2.889260120431734,3.7020065303339376,7.5
254,54,2,-1.6796002269331574,-1.9734004270141192,-2.841346875571892,3.6588483712246225,7.5
255,55,2,-1.5819811866402635,-2.002306962773664,-2.7831662397474872,3.727812093653612,7.5
256,56,2,-1.4802294218720293,-2.173307707273854,-2.7156498283537926,3.7273972134490108,7.5
257,57,2,-1.3754145561748394,-2.2789476019526065,-2.639798019984131,3.770045821174724,7.5
258,58,2,-1.26851255606032,-2.154307117026138,-2.556671631139262,3.9449014874324413,7.5
259,59,2,-1.1603906217991051,-2.2806500710747493,-2.467383147065536,3.9871906930619447,7.5
260,60,2,-1.0517963776841943,-2.2693643972452593,-2.373087580123228,4.108613968376968,7.5
261,61,2,-0.9433517450255177,-2.4255410476452237,-2.2749730296583532,4.14094787204805,7.5
262,62,2,-0.8355517314634306,-2.7107185618004004,-2.1742510193131075,4.104180562841922,7.5
263,63,2,-0.728768205330725,-2.78484929335238,-2.0721466890501925,4.183531197945931,7.5
264,64,2,-0.6232585492250483,-3.0368898719523627,-1.9698889198775487,4.164975402318036,7.5
265,65,2,-0.5191789088386362,-3.0750594174906642,-1.8687004693407783,4.262165950964848,7.5
266,66,2,-0.4166015780567375,-3.0380448141065473,-1.7697881953047154,4.3982552008246785,7.5
267,67,2,-0.3155358962164734,-3.039587214953943,-1.674333444381474,4.510105041719582,7.5
268,68,2,-0.2159518849822232,-2.715583532451687,-1.5834826795937604,4.796345682916563,7.5
269,69,2,-0.1178057269602923,-2.4762687434278554,-1.4983384195080962,5.0315221711086835,7.5
270,70,2,-0.021066091728898666,-2.1037389221548546,-1.4199505581556588,5.33425702598748,7.5
271,71,2,0.07425974771443929,-1.6645085198010485,-1.3493081316070525,5.667416175552228,7.5
272,72,2,0.16810109023769879,-1.4350356498387296,-1.287331593112788,5.878894797606174,7.5
273,73,2,0.26030134095662766,-1.0591181861514267,-1.2348656543000989,6.163125498973619,7.5
274,74,2,0.3505989164312067,-0.8704729207278455,-1.1926727450676546,6.336667961841829,7.5
275,75,2,0.4386124365305088,-0.7585163779940052,-1.1614271395858846,6.4594439080521004,7.5
276,76,2,0.5238309850032382,-0.6318889907476447,-1.1417097902374733,6.580853749341936,7.5
277,77,2,0.6056100528527051,-0.7876840457030667,-1.1340039054673983,6.537542877740652,7.5
278,78,2,0.6831735818588128,-0.8128655357176209,-1.1386913014055096,6.555123382860631,7.5
279,79,2,0.7556223066257405,-0.8194263328100749,-1.1560495508277373,6.5716558051143,7.5
280,80,2,0.8219483600522447,-0.7259730621429105,-1.1862499465877412,6.6311492777231145,7.5
281,81,2,0.8810558676177058,-0.31840736697415745,-1.2293562901321304,6.850335095779311,7.5
282,82,2,0.93178701933411,-0.019791997972098272,-1.2853245091632486,6.997005622954577,7.5
283,83,2,0.9729528837606332,0.3274355427515835,-1.3540031019866985,7.15703681513022,7.5
284,84,2,1.0033680250233328,0.5698788046419508,-1.4351343996297286,7.246062032534587,7.5
285,85,2,1.021887809662582,0.6225304734591238,-1.5283566304920622,7.217264767112353,7.5
286,86,2,1.0274471527577314,0.8625331709867955,-1.6332067661435623,7.277065630297043,7.5
287,87,2,1.0190993583245698,1.0442608597424536,-1.7491241209609703,7.29090278994025,7.5
288,88,2,0.9960536621084412,1.3172946372924608,-1.8754546726449364,7.340814010432852,7.5
289,89,2,0.9577100885331205,1.6289216225221204,-2.0114560653216498,7.39818386535501,7.5
290,90,2,0.9036902887584489,1.6840366246599483,-2.156303251951151,7.301790778495912,7.5
291,91,2,0.8338631326269687,1.792608829949209,-2.3090947281732523,7.221990681949674,7.5
292,92,2,0.7483639808510902,1.7760597443349742,-2.4688593055556045,7.061719375314323,7.5
293,93,2,0.6476067603231829,1.7379699904373889,-2.6345633684960443,6.878626292454579,7.5
294,94,2,0.5322881983934173,1.8160153331724045,-2.8051185557984524,6.7492007289622,7.5
295,95,2,0.40338383331110056,1.6477584436909052,-2.9793898052090344,6.476166468329353,7.5
296,96,2,0.2621356984888314,1.462746149383465,-3.156203696985213,6.186636673206933,7.5
297,97,2,0.11003186766687273,1.151494752194058,-3.334357030884365,5.822160930349007,7.5
298,98,2,-0.05122166423820037,0.7555706597388991,-3.5126255698124065,5.4071347093129845,7.5
299,99,2,-0.21973601457973024,0.6649033420609358,-3.689772882766304,5.156850199424026,7.5
